ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Country,CustomerID
Rep77020,C21936,PR6379,105,1325,Syria,6920
Rep77021,C21936,PR6379,101,1095,Madagascar,6921
Rep77022,C21936,PR6389,106,1365,South Korea,6922
Rep77023,C21936,PR6384,102,1255,North Korea,6923
Rep77024,C21936,PR6381,128,2175,Kuwait,6924
Rep77025,C21936,PR6587,90,1015,Mali,6925
Rep77026,C21936,PR6389,118,1635,Dominica,6926
Rep77027,C21936,PR6392,113,1580,Thailand,6927
Rep77028,C21936,PR6399,103,1470,Lithuania,6928
Rep77029,C21936,PR6384,103,1290,Belgium,6929
Rep77030,C21936,PR6392,113,1580,Maldives,6930
Rep77031,C21936,PR6394,100,1090,Sudan,6931
Rep77032,C21936,PR6381,113,1680,Albania,6932
Rep77033,C21936,PR6391,100,1015,Burkina Faso,6933
Rep77034,C21936,PR6389,114,1420,East Timor,6934
Rep77035,C21936,PR6399,103,1505,Djibouti,6935
Rep77036,C21936,PR6385,104,1305,Libya,6936
Rep77037,C21936,PR6395,102,1480,France,6937
Rep77038,C21936,PR6375,105,1170,United States of America,6938
Rep77039,C21936,PR6395,137,7235,Maldives,6939
Rep77040,C21936,PR6381,107,1395,Honduras,6940
Rep77041,C21936,PR6393,101,1090,Democratic Republic of the Congo,6941
Rep77042,C21936,PR6376,100,1025,Finland,6942
Rep77043,C21936,PR6392,113,1600,Czech Republic,6943
Rep77044,C21936,PR6409,111,2505,Uganda,6944
Rep77045,C21936,PR6375,105,1205,Kuwait,6945
Rep77046,C21936,PR6382,101,1105,Democratic Republic of the Congo,6946
Rep77047,C21936,PR6407,100,1035,Sudan,6947
Rep77048,C21936,PR6384,102,1265,San Marino,6948
Rep77049,C21936,PR6393,101,1080,Israel,6949
Rep77050,C21936,PR6395,140,8005,Myanmar,6950
Rep77051,C21936,PR6375,120,1760,Algeria,6951
Rep77052,C21936,PR6385,103,1215,Equatorial Guinea,6952
Rep77053,C21936,PR6379,118,1610,Nepal,6953
Rep77054,C21936,PR6385,100,1055,Sao Tome and Principe,6954
Rep77055,C21936,PR6399,104,1600,United States of America,6955
Rep77056,C21936,PR6384,105,1595,Philippines,6956
Rep77057,C21936,PR6395,103,1560,Cyprus,6957
Rep77058,C21936,PR6379,129,2085,Luxembourg,6958
Rep77059,C21936,PR6389,108,1270,Romania,6959
Rep77060,C21936,PR6393,101,1075,Papua New Guinea,6960
Rep77061,C21936,PR6392,113,1515,Armenia,6961
Rep77062,C21936,PR6393,101,1075,Israel,6962
Rep77063,C21936,PR6399,104,1600,Cyprus,6963
Rep77064,C21936,PR6392,103,1220,Eritrea,6964
Rep77065,C21936,PR6389,107,1370,Italy,6965
Rep77066,C21936,PR6393,101,1065,Belize,6966
Rep77067,C21936,PR6392,105,1405,Ukraine,6967
Rep77068,C22187,PR6399,103,1665,Niger,6968
Rep77069,C22187,PR6399,71,1030,China,6969
Rep77070,C22187,PR6399,170,12890,Samoa ,6970
Rep77071,C22187,PR6395,102,1285,Poland,6971
Rep77072,C22187,PR6395,208,10415,Saint Vincent and the Grenadines,6972
Rep77073,C22187,PR6395,103,1230,Honduras,6973
Rep77074,C22187,PR6383,106,1335,Malawi,6974
Rep77075,C22187,PR6249,102,1720,Antigua and Barbuda ,6975
Rep77076,C22187,PR6383,101,1105,El Salvador,6976
Rep77077,C22187,PR6394,123,2845,Barbados,6977
Rep77078,C22187,PR6395,117,5980,Romania,6978
Rep77079,C22187,PR6370,71,1355,Lebanon,6979
Rep77080,C22187,PR6251,183,4285,Maldives,6980
Rep77081,C22187,PR6249,100,1200,Albania,6981
Rep77082,C22187,PR6400,100,1085,Greece,6982
Rep77083,C22187,PR6389,108,1955,Mozambique,6983
Rep77084,C22187,PR6389,108,2505,Spain,6984
Rep77085,C22187,PR6395,105,2180,Algeria,6985
Rep77086,C22187,PR6395,101,1195,Zambia,6986
Rep77087,C22187,PR6400,108,1685,Mauritania,6987
Rep77088,C22187,PR6399,102,1680,Albania,6988
Rep77089,C22187,PR6398,100,1080,Grenada,6989
Rep77090,C22187,PR6399,71,1025,Sweden,6990
Rep77091,C22187,PR6399,112,2240,Costa Rica,6991
Rep77092,C22187,PR6381,101,1165,Madagascar,6992
Rep77093,C22187,PR6395,182,17100,Indonesia,6993
Rep77094,C22187,PR6379,68,1035,The Bahamas,6994
Rep77095,C22187,PR6399,111,3450,Vatican City,6995
Rep77096,C22187,PR6399,70,1015,San Marino,6996
Rep77097,C22187,PR6381,71,1050,Senegal,6997
Rep77098,C22187,PR6395,101,1540,San Marino,6998
Rep77099,C22187,PR6399,103,1455,Laos,6999
Rep77100,C22187,PR6395,172,20975,Djibouti,7000
Rep77101,C22187,PR6381,105,1335,Romania,7001
Rep77102,C22187,PR6381,116,3735,Benin,7002
Rep77103,C22187,PR6382,101,1145,Grenada,7003
Rep77104,C22187,PR6381,111,2710,Nauru,7004
Rep77105,C22187,PR6251,243,2165,Andorra,7005
Rep77106,C22187,PR6378,100,1110,Vatican City,7006
Rep77107,C22187,PR6399,132,6265,Mexico,7007
Rep77108,C21685,PR6652,111,1365,The Bahamas,7008
Rep77109,C21685,PR6596,115,1390,Central African Republic,7009
Rep77110,C21685,PR6596,153,5440,Russia,7010
Rep77111,C21685,PR6654,2310,36445,Belarus,7011
Rep77112,C21685,PR6648,116,4380,Federated States of Micronesia,7012
Rep77113,C21685,PR6654,1517,24880,Thailand,7013
Rep77114,C21685,PR6654,1386,20070,Uganda,7014
Rep77115,C21685,PR6656,127,1400,Turkey,7015
Rep77116,C21685,PR6652,531,14595,Vatican City,7016
Rep77117,C21685,PR6648,116,1475,Samoa ,7017
Rep77118,C21685,PR6596,121,1960,Saudi Arabia,7018
Rep77119,C21685,PR6697,355,7485,Nigeria,7019
Rep77120,C21685,PR6596,103,1260,Chad,7020
Rep77121,C21685,PR6652,987,28855,Saint Lucia,7021
Rep77122,C21685,PR6596,111,1420,Sierra Leone,7022
Rep77123,C21685,PR6596,108,1350,Norway,7023
Rep77124,C21685,PR6596,100,1065,Swaziland,7024
Rep77125,C21685,PR6702,117,1280,Antigua and Barbuda ,7025
Rep77126,C21685,PR6596,107,1405,Lebanon,7026
Rep77127,C21685,PR6654,770,10935,Spain,7027
Rep77128,C21685,PR6697,232,4360,Serbia,7028
Rep77129,C21685,PR6697,102,1035,Myanmar,7029
Rep77130,C21685,PR6596,164,6300,Saint Vincent and the Grenadines,7030
Rep77131,C21685,PR6650,116,1355,Ireland,7031
Rep77132,C21685,PR6596,102,1090,Swaziland,7032
Rep77133,C21685,PR6650,348,5095,Botswana,7033
Rep77134,C21685,PR6654,480,7365,Jamaica,7034
Rep77135,C21685,PR6652,175,3210,Ukraine,7035
Rep77136,C21685,PR6697,117,1330,United Kingdom,7036
Rep77137,C21685,PR6656,177,2430,Chad,7037
Rep77138,C21685,PR6652,262,6260,United Kingdom,7038
Rep77139,C21685,PR6596,140,4150,Belgium,7039
Rep77140,C21685,PR6596,116,2165,Lesotho,7040
Rep77141,C21685,PR6596,104,1625,El Salvador,7041
Rep77142,C21685,PR6650,162,1935,Ethiopia,7042
Rep77143,C21685,PR6654,685,10390,Vietnam,7043
Rep77144,C21685,PR6697,105,1095,Mongolia,7044
Rep77145,C21685,PR6596,101,1100,Ethiopia,7045
Rep77146,C21685,PR6697,110,1215,Republic of the Congo,7046
Rep77147,C21685,PR6656,106,1490,Norway,7047
Rep77148,C21685,PR6654,651,9625,Mauritius ,7048
Rep77149,C21685,PR6697,146,2155,Barbados,7049
Rep77150,C21685,PR6650,135,1740,Mozambique,7050
Rep77151,C21685,PR6654,778,9540,Panama,7051
Rep77152,C21685,PR6654,124,1600,Lithuania,7052
Rep77153,C21685,PR6697,1008,12715,Poland,7053
Rep77154,C21685,PR6654,1011,15020,Slovakia,7054
Rep77155,C21685,PR6596,200,4185,Myanmar,7055
Rep77156,C21685,PR6654,348,5375,Syria,7056
Rep77157,C21685,PR6654,983,16795,Niger,7057
Rep77158,C21685,PR6697,818,19140,Sri Lanka,7058
Rep77159,C21685,PR6650,153,1890,Saudi Arabia,7059
Rep77160,C21685,PR6656,175,2375,Ethiopia,7060
Rep77161,C21685,PR6702,153,2055,Nepal,7061
Rep77162,C21685,PR6652,102,1060,Nepal,7062
Rep77163,C21685,PR6652,105,1170,Portugal,7063
Rep77164,C21685,PR6656,160,2155,Croatia,7064
Rep77165,C21685,PR6596,190,5800,Saint Lucia,7065
Rep77166,C21685,PR6596,202,5385,Rwanda,7066
Rep77167,C21685,PR6650,121,1550,Jordan,7067
Rep77168,C21685,PR6650,1530,29820,Germany,7068
Rep77169,C21685,PR6652,104,1135,Togo,7069
Rep77170,C21685,PR6596,166,6630,Guinea-Bissau,7070
Rep77171,C21685,PR6596,105,1185,Mozambique,7071
Rep77172,C21685,PR6249,102,1030,Andorra,7072
Rep77173,C21685,PR6650,278,3895,United Arab Emirates,7073
Rep77174,C21685,PR6650,543,8915,Austria,7074
Rep77175,C21685,PR6596,132,2400,Ghana,7075
Rep77176,C21685,PR6697,105,1205,Serbia,7076
Rep77177,C21685,PR6650,102,1065,Turkmenistan,7077
Rep77178,C21685,PR6596,146,2870,Lesotho,7078
Rep77179,C21685,PR6652,262,6260,Macedonia,7079
Rep77180,C22236,PR6251,104,1195,Ireland,7080
Rep77181,C22236,PR6633,102,1115,Australia,7081
Rep77182,C22236,PR6582,100,1135,Burundi,7082
Rep77183,C22236,PR6633,101,1080,Jordan,7083
Rep77184,C22236,PR6633,105,1230,Iceland,7084
Rep77185,C22236,PR6253,103,1165,Indonesia,7085
Rep77186,C22236,PR6253,185,5625,Ireland,7086
Rep77187,C22236,PR6633,102,1050,Slovenia,7087
Rep77188,C22236,PR6633,102,1040,South Africa,7088
Rep77189,C22236,PR6633,116,1360,South Sudan,7089
Rep77190,C22236,PR6633,101,1075,Armenia,7090
Rep77191,C22236,PR6633,101,1035,Djibouti,7091
Rep77192,C22236,PR6253,114,1385,Armenia,7092
Rep77193,C22236,PR6582,103,1170,Seychelles ,7093
Rep77194,C22236,PR6253,200,3395,Madagascar,7094
Rep77195,C22236,PR6628,102,1115,Bulgaria,7095
Rep77196,C22236,PR6633,103,1135,Bhutan,7096
Rep77197,C22236,PR6633,104,1115,Italy,7097
Rep77198,C22236,PR6633,101,1020,Estonia,7098
Rep77199,C22236,PR6582,102,1095,Panama,7099
Rep77200,C22236,PR6253,137,3005,Poland,7100
Rep77201,C22236,PR6633,104,1080,Seychelles ,7101
Rep77202,C22236,PR6633,90,1080,Belgium,7102
Rep77203,C21924,PR6681,102,1285,Sri Lanka,7103
Rep77204,C21924,PR6404,100,1070,Indonesia,7104
Rep77205,C21924,PR6383,101,1090,Cameroon,7105
Rep77206,C21924,PR6378,107,5295,Nepal,7106
Rep77207,C21924,PR6582,112,1235,Afghanistan,7107
Rep77208,C21924,PR6389,100,1090,Afghanistan,7108
Rep77209,C21924,PR6578,100,1100,Armenia,7109
Rep77210,C21924,PR6628,111,1040,Thailand,7110
Rep77211,C21924,PR6383,102,1425,Afghanistan,7111
Rep77212,C21924,PR6587,100,1075,Lebanon,7112
Rep77213,C21924,PR6252,100,1015,Japan,7113
Rep77214,C21924,PR6404,102,1260,Malawi,7114
Rep77215,C21924,PR6372,100,1055,Ukraine,7115
Rep77216,C21924,PR6393,100,1040,Guatemala,7116
Rep77217,C21924,PR6389,100,1090,Iceland,7117
Rep77218,C21924,PR6373,103,1525,Canada,7118
Rep77219,C21924,PR6471,101,1070,Benin,7119
Rep77220,C21924,PR6381,102,1705,Ghana,7120
Rep77221,C21924,PR6587,108,1485,Cape Verde,7121
Rep77222,C21924,PR6627,94,1040,Democratic Republic of the Congo,7122
Rep77223,C21924,PR6404,58,1020,Bangladesh,7123
Rep77224,C21924,PR6404,117,3785,Maldives,7124
Rep77225,C21924,PR6483,100,1195,Kosovo,7125
Rep77226,C21924,PR6681,100,1060,Guinea,7126
Rep77227,C21924,PR6378,107,4420,Australia,7127
Rep77228,C21924,PR6641,107,5315,Palau,7128
Rep77229,C21924,PR6586,100,1040,Swaziland,7129
Rep77230,C21924,PR6384,101,1270,Myanmar,7130
Rep77231,C21924,PR6370,101,1465,Rwanda,7131
Rep77232,C21924,PR6378,101,1820,Mauritius ,7132
Rep77233,C21924,PR6370,101,1230,Dominica,7133
Rep77234,C21924,PR6379,101,1670,Mongolia,7134
Rep77235,C21924,PR6372,101,1310,Bahrain,7135
Rep77236,C21924,PR6373,101,1295,South Korea,7136
Rep77237,C21924,PR6582,105,1240,Sudan,7137
Rep77238,C21924,PR6557,111,1375,Bahrain,7138
Rep77239,C21924,PR6399,104,2115,Belarus,7139
Rep77240,C21924,PR6628,105,1075,Maldives,7140
Rep77241,C21924,PR6641,39,1110,Kuwait,7141
Rep77242,C21924,PR6578,101,1140,Djibouti,7142
Rep77243,C21924,PR6383,107,3095,Saint Kitts and Nevis ,7143
Rep77244,C21924,PR6483,102,1135,Belarus,7144
Rep77245,C21924,PR6404,111,2970,East Timor,7145
Rep77246,C21924,PR6471,100,1040,Jordan,7146
Rep77247,C21924,PR6399,105,2180,Guatemala,7147
Rep77248,C21924,PR6629,100,1025,Singapore,7148
Rep77249,C21924,PR6379,103,1555,Serbia,7149
Rep77250,C21924,PR6596,102,1050,Nauru,7150
Rep77251,C21924,PR6587,101,1175,Grenada,7151
Rep77252,C21924,PR6557,100,1040,Zimbabwe,7152
Rep77253,C21924,PR6387,102,1295,Albania,7153
Rep77254,C21924,PR6379,107,2305,Malta,7154
Rep77255,C22189,PR6478,2075,91655,Indonesia,7155
Rep77256,C22189,PR6478,1940,99845,Vietnam,7156
Rep77257,C22189,PR6478,766,36800,Cape Verde,7157
Rep77258,C22189,PR6252,211,1660,Bhutan,7158
Rep77259,C22189,PR6478,2362,96265,Belgium,7159
Rep77260,C22189,PR6478,1686,86165,Israel,7160
Rep77261,C22189,PR6478,100,56745,Azerbaijan,7161
Rep77262,C21306,PR6701,9980,65090,Sri Lanka,7162
Rep77263,C21306,PR6701,3647,23990,Mauritius ,7163
Rep77264,C21306,PR6253,126,1200,Norway,7164
Rep77265,C21306,PR6701,3309,22160,Malaysia,7165
Rep77266,C21306,PR6595,100,1065,Uzbekistan,7166
Rep77267,C21306,PR6625,101,1300,Tonga,7167
Rep77268,C21306,PR6595,108,2010,France,7168
Rep77269,C21306,PR6595,101,1070,Rwanda,7169
Rep77270,C21306,PR6702,5621,37775,Spain,7170
Rep77271,C21306,PR6596,112,1810,Morocco,7171
Rep77272,C21306,PR6595,101,1110,Andorra,7172
Rep77273,C21306,PR6595,101,1110,South Sudan,7173
Rep77274,C21306,PR6702,8662,58800,El Salvador,7174
Rep77275,C21306,PR6701,8606,53060,Uganda,7175
Rep77276,C21306,PR6701,131,1420,Saint Lucia,7176
Rep77277,C21306,PR6701,8722,54670,Cuba,7177
Rep77278,C21306,PR6595,100,2925,Rwanda,7178
Rep77279,C21306,PR6595,106,1270,Romania,7179
Rep77280,C21306,PR6697,6942,44110,Sierra Leone,7180
Rep77281,C21306,PR6596,107,2670,Germany,7181
Rep77282,C21306,PR6701,4260,28465,Saint Kitts and Nevis ,7182
Rep77283,C21306,PR6697,125,4560,Bosnia and Herzegovina,7183
Rep77284,C21306,PR6703,8328,53700,Estonia,7184
Rep77285,C21306,PR6595,105,1305,Haiti,7185
Rep77286,C21306,PR6701,108,1120,Kosovo,7186
Rep77287,C21306,PR6701,1242,8535,Namibia,7187
Rep77288,C21306,PR6701,130,1410,Russia,7188
Rep77289,C21306,PR6595,107,1945,The Gambia,7189
Rep77290,C21306,PR6595,97,1110,Switzerland,7190
Rep77291,C21306,PR6703,122,1470,Netherlands,7191
Rep77292,C21306,PR6595,101,1100,Botswana,7192
Rep77293,C21306,PR6701,151,3805,Kuwait,7193
Rep77294,C21312,PR6253,120,1625,Latvia,7194
Rep77295,C21312,PR6652,191,4515,Antigua and Barbuda ,7195
Rep77296,C21312,PR6656,725,19235,France,7196
Rep77297,C21312,PR6652,206,5085,Denmark,7197
Rep77298,C21312,PR6656,159,2890,Poland,7198
Rep77299,C21312,PR6652,100,1075,Belize,7199
Rep77300,C21312,PR6656,120,1695,Togo,7200
Rep77301,C21312,PR6652,277,7855,Costa Rica,7201
Rep77302,C21312,PR6656,200,3720,Philippines,7202
Rep77303,C21312,PR6656,233,4910,Tanzania,7203
Rep77304,C21312,PR6596,493,12110,Equatorial Guinea,7204
Rep77305,C21312,PR6652,102,1100,Czech Republic,7205
Rep77306,C21312,PR6253,352,2635,Equatorial Guinea,7206
Rep77307,C21312,PR6253,152,11205,East Timor,7207
Rep77308,C21312,PR6702,517,8825,Yemen,7208
Rep77309,C21312,PR6253,110,1335,Vanuatu,7209
Rep77310,C21312,PR6596,405,10275,Ghana,7210
Rep77311,C21312,PR6702,214,3140,Myanmar,7211
Rep77312,C21319,PR6702,447,4665,Tanzania,7212
Rep77313,C21319,PR6253,119,1680,Vanuatu,7213
Rep77314,C21319,PR6253,150,1880,Dominican Republic,7214
Rep77315,C21319,PR6596,105,1965,Guinea-Bissau,7215
Rep77316,C21319,PR6253,186,1645,India,7216
Rep77317,C21319,PR6596,212,4030,Democratic Republic of the Congo,7217
Rep77318,C21319,PR6253,455,9535,Nicaragua,7218
Rep77319,C21319,PR6253,214,4600,Latvia,7219
Rep77320,C21319,PR6253,104,1460,Laos,7220
Rep77321,C21319,PR6253,133,2075,Dominica,7221
Rep77322,C22311,PR6253,266,1730,Andorra,7222
Rep77323,C22311,PR6253,266,1730,Georgia,7223
Rep77324,C22311,PR6253,972,5740,Moldova ,7224
Rep77325,C22311,PR6253,200,2560,Vanuatu,7225
Rep77326,C22311,PR6253,135,1315,Federated States of Micronesia,7226
Rep77327,C22311,PR6253,266,1730,Kyrgyzstan,7227
Rep77328,C22311,PR6253,224,1375,Switzerland,7228
Rep77329,C21330,PR6253,92,1025,Georgia,7229
Rep77330,C21339,PR6326,108,1600,Japan,7230
Rep77331,C21339,PR6253,100,1075,Australia,7231
Rep77332,C21339,PR6287,338,7815,Democratic Republic of the Congo,7232
Rep77333,C21339,PR6253,100,1080,Laos,7233
Rep77334,C21339,PR6253,111,1135,Papua New Guinea,7234
Rep77335,C21339,PR6287,266,6685,Estonia,7235
Rep77336,C21339,PR6253,100,1045,Romania,7236
Rep77337,C21339,PR6253,120,1270,Greenland,7237
Rep77338,C21339,PR6286,246,5905,Uzbekistan,7238
Rep77339,C21339,PR6326,111,2765,Democratic Republic of the Congo,7239
Rep77340,C21339,PR6253,101,1535,Algeria,7240
Rep77341,C21339,PR6287,400,11385,Iraq,7241
Rep77342,C21339,PR6287,102,1120,Federated States of Micronesia,7242
Rep77343,C21339,PR6287,256,5405,San Marino,7243
Rep77344,C21339,PR6326,111,2610,Jordan,7244
Rep77345,C21339,PR6326,129,2315,Liechtenstein,7245
Rep77346,C21339,PR6326,111,1785,Mali,7246
Rep77347,C21339,PR6253,178,6965,Bhutan,7247
Rep77348,C21339,PR6287,463,11920,Solomon Islands,7248
Rep77349,C21374,PR6367,150,1595,El Salvador,7249
Rep77350,C21374,PR6367,148,1520,Thailand,7250
Rep77351,C21374,PR6253,175,5715,Democratic Republic of the Congo,7251
Rep77352,C21374,PR6253,332,7220,Fiji,7252
Rep77353,C21374,PR6253,211,4515,Israel,7253
Rep77354,C21374,PR6367,350,3515,Bulgaria,7254
Rep77355,C21374,PR6367,502,2440,India,7255
Rep77356,C21374,PR6253,125,2585,Netherlands,7256
Rep77357,C21375,PR6253,228,4585,Barbados,7257
Rep77358,C21375,PR6253,105,1185,Ghana,7258
Rep77359,C21380,PR6253,652,2545,Denmark,7259
Rep77360,C21380,PR6253,1552,6165,Kiribati,7260
Rep77361,C21380,PR6253,1762,6895,Uzbekistan,7261
Rep77362,C21386,PR6351,10018,224400,Tanzania,7262
Rep77363,C21386,PR6351,21181,465705,Indonesia,7263
Rep77364,C21386,PR6351,11360,228030,Mali,7264
Rep77365,C21386,PR6365,141,1955,Cyprus,7265
Rep77366,C21386,PR6351,1622,30640,Singapore,7266
Rep77367,C21386,PR6351,11830,240840,United States of America,7267
Rep77368,C21386,PR6253,102,1050,Portugal,7268
Rep77369,C21386,PR6253,103,1020,Ukraine,7269
Rep77370,C21386,PR6351,11707,229390,Malawi,7270
Rep77371,C21386,PR6351,6043,182840,Andorra,7271
Rep77372,C21386,PR6353,113,1735,Bosnia and Herzegovina,7272
Rep77373,C21386,PR6253,103,1080,Turkmenistan,7273
Rep77374,C21406,PR6364,133,4030,Latvia,7274
Rep77375,C21406,PR6352,103,1505,Nicaragua,7275
Rep77376,C21406,PR6344,102,1515,Ethiopia,7276
Rep77377,C21406,PR6357,120,3380,Belize,7277
Rep77378,C21406,PR6353,103,1340,Belarus,7278
Rep77379,C21406,PR6352,110,2260,Bhutan,7279
Rep77380,C21406,PR6364,148,5035,Kuwait,7280
Rep77381,C21406,PR6253,114,1870,Somalia,7281
Rep77382,C21406,PR6253,117,1895,Tanzania,7282
Rep77383,C21406,PR6364,133,5505,Mauritius ,7283
Rep77384,C21406,PR6253,110,1245,South Korea,7284
Rep77385,C21406,PR6351,101,1705,Mexico,7285
Rep77386,C21406,PR6357,102,1230,Guatemala,7286
Rep77387,C21406,PR6365,142,3430,Romania,7287
Rep77388,C21406,PR6351,101,1190,Djibouti,7288
Rep77389,C21406,PR6365,110,2900,Tanzania,7289
Rep77390,C21406,PR6364,102,1285,Rwanda,7290
Rep77391,C21406,PR6353,103,1290,Hungary,7291
Rep77392,C21406,PR6365,103,1310,Nicaragua,7292
Rep77393,C21406,PR6351,120,2465,Cape Verde,7293
Rep77394,C21406,PR6364,118,3530,Bhutan,7294
Rep77395,C21406,PR6364,125,4570,Zimbabwe,7295
Rep77396,C21406,PR6365,118,4295,Azerbaijan,7296
Rep77397,C21406,PR6253,103,1135,France,7297
Rep77398,C21406,PR6352,119,3500,Spain,7298
Rep77399,C21406,PR6357,223,5010,Vatican City,7299
Rep77400,C21406,PR6364,135,3450,Democratic Republic of the Congo,7300
Rep77401,C21406,PR6364,103,1515,United Arab Emirates,7301
Rep77402,C21406,PR6348,437,5825,Djibouti,7302
Rep77403,C21406,PR6364,155,7450,Grenada,7303
Rep77404,C21406,PR6365,116,2630,Democratic Republic of the Congo,7304
Rep77405,C21406,PR6353,101,1200,Rwanda,7305
Rep77406,C21406,PR6353,172,6535,Sri Lanka,7306
Rep77407,C21406,PR6364,102,1400,United States of America,7307
Rep77408,C21406,PR6364,131,3935,Costa Rica,7308
Rep77409,C21406,PR6357,121,2735,Sweden,7309
Rep77410,C21406,PR6365,101,1245,Japan,7310
Rep77411,C21406,PR6356,121,2320,Guinea,7311
Rep77412,C21406,PR6352,122,2945,Burundi,7312
Rep77413,C21406,PR6357,116,2380,Saint Lucia,7313
Rep77414,C21406,PR6356,102,1195,East Timor,7314
Rep77415,C21406,PR6357,104,2010,Burkina Faso,7315
Rep77416,C21406,PR6365,103,1400,Norway,7316
Rep77417,C21406,PR6357,102,1270,Botswana,7317
Rep77418,C21406,PR6353,111,2295,Iran,7318
Rep77419,C21406,PR6344,101,1100,Burkina Faso,7319
Rep77420,C21406,PR6353,131,4355,Armenia,7320
Rep77421,C21406,PR6364,101,1170,Tuvalu,7321
Rep77422,C21406,PR6357,131,4490,Kuwait,7322
Rep77423,C21406,PR6364,104,1620,Egypt,7323
Rep77424,C21406,PR6364,311,6225,Dominica,7324
Rep77425,C21406,PR6404,100,1050,Brunei,7325
Rep77426,C21406,PR6348,557,7545,Kosovo,7326
Rep77427,C21406,PR6353,102,1170,Barbados,7327
Rep77428,C21406,PR6365,102,1470,Guinea-Bissau,7328
Rep77429,C21406,PR6357,106,3035,Uzbekistan,7329
Rep77430,C21804,PR6253,211,2580,Bahrain,7330
Rep77431,C21804,PR6570,487,2465,Albania,7331
Rep77432,C21804,PR6253,822,7990,Syria,7332
Rep77433,C21804,PR6570,322,1735,Guinea,7333
Rep77434,C21804,PR6253,904,7325,Fiji,7334
Rep77435,C21804,PR6570,487,2465,Cameroon,7335
Rep77436,C21804,PR6570,487,2465,Lithuania,7336
Rep77437,C21804,PR6587,112,1400,Czech Republic,7337
Rep77438,C21804,PR6570,377,2045,Nepal,7338
Rep77439,C21804,PR6570,377,2045,Saudi Arabia,7339
Rep77440,C21804,PR6570,233,1530,Benin,7340
Rep77441,C21804,PR6253,266,3830,Libya,7341
Rep77442,C21804,PR6253,544,8450,South Korea,7342
Rep77443,C21804,PR6570,233,1530,Belgium,7343
Rep77444,C21804,PR6570,233,1530,Moldova ,7344
Rep77445,C21804,PR6570,322,1530,Mauritius ,7345
Rep77446,C21804,PR6253,904,7325,Pakistan,7346
Rep77447,C21416,PR6387,131,1505,Bosnia and Herzegovina,7347
Rep77448,C21416,PR6579,163,3805,Singapore,7348
Rep77449,C21416,PR6388,137,2670,Barbados,7349
Rep77450,C21416,PR6394,119,2585,Bhutan,7350
Rep77451,C21416,PR6387,105,1255,Saint Lucia,7351
Rep77452,C21416,PR6394,203,5715,Philippines,7352
Rep77453,C21416,PR6381,110,1330,Senegal,7353
Rep77454,C21416,PR6582,128,2370,Mali,7354
Rep77455,C21416,PR6579,110,1495,Equatorial Guinea,7355
Rep77456,C21416,PR6394,257,8155,Mauritania,7356
Rep77457,C21416,PR6253,138,3565,Nepal,7357
Rep77458,C21416,PR6381,102,1765,Indonesia,7358
Rep77459,C21416,PR6582,103,1155,Solomon Islands,7359
Rep77460,C21416,PR6394,195,5360,Trinidad and Tobago,7360
Rep77461,C21416,PR6579,105,1210,Cameroon,7361
Rep77462,C21416,PR6253,185,4675,Nepal,7362
Rep77463,C21416,PR6253,138,4840,Kenya,7363
Rep77464,C21416,PR6394,195,5580,Indonesia,7364
Rep77465,C21416,PR6597,112,1055,Kazakhstan,7365
Rep77466,C21416,PR6393,102,1125,Latvia,7366
Rep77467,C21416,PR6579,138,2255,United States of America,7367
Rep77468,C21416,PR6381,108,1545,Georgia,7368
Rep77469,C21416,PR6381,111,1415,Costa Rica,7369
Rep77470,C21416,PR6582,150,2345,Estonia,7370
Rep77471,C21416,PR6394,294,5070,Burundi,7371
Rep77472,C21416,PR6388,111,1315,China,7372
Rep77473,C21416,PR6582,122,1770,Botswana,7373
Rep77474,C21416,PR6582,105,1290,Denmark,7374
Rep77475,C21416,PR6381,163,3250,El Salvador,7375
Rep77476,C21416,PR6253,136,2745,Netherlands,7376
Rep77477,C21416,PR6582,161,4655,Gabon,7377
Rep77478,C21416,PR6394,172,5530,Lesotho,7378
Rep77479,C21416,PR6579,105,1195,Cape Verde,7379
Rep77480,C21416,PR6253,143,2435,India,7380
Rep77481,C21416,PR6582,129,2365,Pakistan,7381
Rep77482,C21416,PR6253,105,1100,Philippines,7382
Rep77483,C21417,PR6351,121,1505,Italy,7383
Rep77484,C21417,PR6351,127,1510,Iraq,7384
Rep77485,C21417,PR6404,768,31170,Serbia,7385
Rep77486,C21417,PR6253,211,2510,Cameroon,7386
Rep77487,C21417,PR6351,300,4780,Malaysia,7387
Rep77488,C21417,PR6364,101,1025,Belgium,7388
Rep77489,C21417,PR6253,100,1035,Marshall Islands,7389
Rep77490,C21417,PR6404,214,6550,Federated States of Micronesia,7390
Rep77491,C21417,PR6351,108,1275,Azerbaijan,7391
Rep77492,C21417,PR6253,211,2515,Malawi,7392
Rep77493,C21687,PR6696,106,1065,Brunei,7393
Rep77494,C21687,PR6696,4014,26810,Belarus,7394
Rep77495,C21687,PR6253,113,1075,South Korea,7395
Rep77496,C21687,PR6696,4310,29350,Myanmar,7396
Rep77497,C21687,PR6696,11343,61855,Myanmar,7397
Rep77498,C21687,PR6696,667,6005,Thailand,7398
Rep77499,C21687,PR6701,689,4915,Bahrain,7399
Rep77500,C21687,PR6596,104,1400,Belize,7400
